departure_time,trip_id,route_id,service_id,trip_headsign,route_long_name
12:10,727404_15434_20251002,154_154120_1_20251002,4,八代産交,４：松橋駅→宮原～八代駅→八代産交
12:10,727405_17824_20251002,154_154120_1_20251002,5,八代産交,４：松橋駅→宮原～八代駅→八代産交
12:10,727403_13045_20251002,154_154120_1_20251002,3,八代産交,４：松橋駅→宮原～八代駅→八代産交
12:10,727402_10667_20251002,154_154120_1_20251002,2,八代産交,４：松橋駅→宮原～八代駅→八代産交
12:47,727404_14983_20251002,100_100140_1_20251002,4,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
12:47,727403_12603_20251002,100_100140_1_20251002,3,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
12:47,727405_17370_20251002,100_100140_1_20251002,5,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
12:47,727402_10213_20251002,100_100140_1_20251002,2,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
12:47,727401_7826_20251002,100_100140_1_20251002,1,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
13:00,727406_4135_20251002,154_154110_1_20251002,6,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
13:00,727401_8278_20251002,154_154120_1_20251002,1,八代産交,４：松橋駅→宮原～八代駅→八代産交
13:00,727403_13046_20251002,154_154120_1_20251002,3,八代産交,４：松橋駅→宮原～八代駅→八代産交
13:00,727302_9721_20251002,50_50120_1_20251002,2,三角産交,松橋駅→大口～三角病院→三角産交
13:00,727407_5573_20251002,100_100140_1_20251002,7,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
13:00,727304_14489_20251002,50_50120_1_20251002,4,三角産交,松橋駅→大口～三角病院→三角産交
13:00,727404_15435_20251002,154_154120_1_20251002,4,八代産交,４：松橋駅→宮原～八代駅→八代産交
13:00,727303_12111_20251002,50_50120_1_20251002,3,三角産交,松橋駅→大口～三角病院→三角産交
13:00,727405_17825_20251002,154_154120_1_20251002,5,八代産交,４：松橋駅→宮原～八代駅→八代産交
13:00,727407_5894_20251002,154_154110_1_20251002,7,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
13:00,727301_7332_20251002,50_50120_1_20251002,1,三角産交,松橋駅→大口～三角病院→三角産交
13:00,727402_10668_20251002,154_154120_1_20251002,2,八代産交,４：松橋駅→宮原～八代駅→八代産交
13:00,727305_16878_20251002,50_50120_1_20251002,5,三角産交,松橋駅→大口～三角病院→三角産交
13:00,727306_3443_20251002,50_50120_1_20251002,6,三角産交,松橋駅→大口～三角病院→三角産交
13:10,727406_3801_20251002,100_100140_1_20251002,6,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
13:20,727407_5907_20251002,154_154120_1_20251002,7,八代産交,４：松橋駅→宮原～八代駅→八代産交
13:20,727406_4148_20251002,154_154120_1_20251002,6,八代産交,４：松橋駅→宮原～八代駅→八代産交
13:40,727405_17804_20251002,154_154110_1_20251002,5,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
13:40,727404_15414_20251002,154_154110_1_20251002,4,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
13:40,727402_10647_20251002,154_154110_1_20251002,2,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
13:40,727401_8257_20251002,154_154110_1_20251002,1,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
13:40,727403_13025_20251002,154_154110_1_20251002,3,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
13:50,727406_3802_20251002,100_100140_1_20251002,6,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
13:52,727403_12604_20251002,100_100140_1_20251002,3,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
13:52,727404_14984_20251002,100_100140_1_20251002,4,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
13:52,727402_10214_20251002,100_100140_1_20251002,2,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
13:52,727405_17371_20251002,100_100140_1_20251002,5,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
13:52,727401_7827_20251002,100_100140_1_20251002,1,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
14:10,727405_17826_20251002,154_154120_1_20251002,5,八代産交,４：松橋駅→宮原～八代駅→八代産交
14:10,727404_15436_20251002,154_154120_1_20251002,4,八代産交,４：松橋駅→宮原～八代駅→八代産交
14:10,727401_8279_20251002,154_154120_1_20251002,1,八代産交,４：松橋駅→宮原～八代駅→八代産交
14:10,727403_13047_20251002,154_154120_1_20251002,3,八代産交,４：松橋駅→宮原～八代駅→八代産交
14:10,727402_10669_20251002,154_154120_1_20251002,2,八代産交,４：松橋駅→宮原～八代駅→八代産交
14:30,727406_4149_20251002,154_154120_1_20251002,6,八代産交,４：松橋駅→宮原～八代駅→八代産交
14:30,727407_5574_20251002,100_100140_1_20251002,7,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
14:30,727407_5908_20251002,154_154120_1_20251002,7,八代産交,４：松橋駅→宮原～八代駅→八代産交
15:00,727407_5895_20251002,154_154110_1_20251002,7,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
15:00,727406_4136_20251002,154_154110_1_20251002,6,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
15:06,727405_17372_20251002,100_100140_1_20251002,5,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
15:06,727404_14985_20251002,100_100140_1_20251002,4,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
15:06,727403_12605_20251002,100_100140_1_20251002,3,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
15:06,727402_10215_20251002,100_100140_1_20251002,2,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
15:06,727401_7828_20251002,100_100140_1_20251002,1,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
15:10,1_1254_20251001,15_17022_1_20251001,8,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
15:10,727407_5575_20251002,100_100140_1_20251002,7,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
15:10,11_75_20251001,15_17022_1_20251001,5,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
15:20,727402_10648_20251002,154_154110_1_20251002,2,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
15:20,727401_8258_20251002,154_154110_1_20251002,1,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
15:20,727404_15415_20251002,154_154110_1_20251002,4,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
15:20,727405_17805_20251002,154_154110_1_20251002,5,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
15:20,727403_13026_20251002,154_154110_1_20251002,3,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
15:30,727406_3803_20251002,100_100140_1_20251002,6,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
15:30,727407_5909_20251002,154_154120_1_20251002,7,八代産交,４：松橋駅→宮原～八代駅→八代産交
15:30,727406_4150_20251002,154_154120_1_20251002,6,八代産交,４：松橋駅→宮原～八代駅→八代産交
16:00,727401_7829_20251002,100_100140_1_20251002,1,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
16:00,727402_10216_20251002,100_100140_1_20251002,2,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
16:00,727403_12606_20251002,100_100140_1_20251002,3,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
16:00,727404_14986_20251002,100_100140_1_20251002,4,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
16:00,727405_17373_20251002,100_100140_1_20251002,5,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
16:10,727403_13048_20251002,154_154120_1_20251002,3,八代産交,４：松橋駅→宮原～八代駅→八代産交
16:10,727404_15437_20251002,154_154120_1_20251002,4,八代産交,４：松橋駅→宮原～八代駅→八代産交
16:10,727401_8280_20251002,154_154120_1_20251002,1,八代産交,４：松橋駅→宮原～八代駅→八代産交
16:10,727402_10670_20251002,154_154120_1_20251002,2,八代産交,４：松橋駅→宮原～八代駅→八代産交
16:10,727405_17827_20251002,154_154120_1_20251002,5,八代産交,４：松橋駅→宮原～八代駅→八代産交
16:30,727304_14490_20251002,50_50120_1_20251002,4,三角産交,松橋駅→大口～三角病院→三角産交
16:30,727305_16879_20251002,50_50120_1_20251002,5,三角産交,松橋駅→大口～三角病院→三角産交
16:30,727302_9722_20251002,50_50120_1_20251002,2,三角産交,松橋駅→大口～三角病院→三角産交
16:30,727303_12112_20251002,50_50120_1_20251002,3,三角産交,松橋駅→大口～三角病院→三角産交
16:30,727301_7333_20251002,50_50120_1_20251002,1,三角産交,松橋駅→大口～三角病院→三角産交
16:40,727406_3804_20251002,100_100140_1_20251002,6,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
16:45,727404_15416_20251002,154_154110_1_20251002,4,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
16:45,727405_17806_20251002,154_154110_1_20251002,5,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
16:45,11_76_20251001,15_17022_1_20251001,5,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
16:45,727403_13027_20251002,154_154110_1_20251002,3,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
16:45,727406_4151_20251002,154_154120_1_20251002,6,八代産交,４：松橋駅→宮原～八代駅→八代産交
16:45,1_1255_20251001,15_17022_1_20251001,8,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
16:45,727402_10649_20251002,154_154110_1_20251002,2,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
16:45,727407_5910_20251002,154_154120_1_20251002,7,八代産交,４：松橋駅→宮原～八代駅→八代産交
16:45,727401_8259_20251002,154_154110_1_20251002,1,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
17:00,727306_3444_20251002,50_50120_1_20251002,6,三角産交,松橋駅→大口～三角病院→三角産交
17:10,727406_4137_20251002,154_154110_1_20251002,6,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
17:10,727407_5896_20251002,154_154110_1_20251002,7,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
17:15,2_573_20251001,15_17022_1_20251001,6,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
17:30,727406_3805_20251002,100_100140_1_20251002,6,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
17:35,727407_5911_20251002,154_154120_1_20251002,7,八代産交,４：松橋駅→宮原～八代駅→八代産交
17:35,727401_8281_20251002,154_154120_1_20251002,1,八代産交,４：松橋駅→宮原～八代駅→八代産交
17:35,727406_4152_20251002,154_154120_1_20251002,6,八代産交,４：松橋駅→宮原～八代駅→八代産交
17:35,727404_15438_20251002,154_154120_1_20251002,4,八代産交,４：松橋駅→宮原～八代駅→八代産交
17:35,727405_17828_20251002,154_154120_1_20251002,5,八代産交,４：松橋駅→宮原～八代駅→八代産交
17:35,727402_10671_20251002,154_154120_1_20251002,2,八代産交,４：松橋駅→宮原～八代駅→八代産交
17:35,727403_13049_20251002,154_154120_1_20251002,3,八代産交,４：松橋駅→宮原～八代駅→八代産交
17:41,727404_14976_20251002,100_100130_1_20251002,4,砥用中央,宇土本町二丁目→山崎橋～堅志田→砥用中央
17:41,727403_12596_20251002,100_100130_1_20251002,3,砥用中央,宇土本町二丁目→山崎橋～堅志田→砥用中央
17:41,727405_17363_20251002,100_100130_1_20251002,5,砥用中央,宇土本町二丁目→山崎橋～堅志田→砥用中央
17:41,727402_10206_20251002,100_100130_1_20251002,2,砥用中央,宇土本町二丁目→山崎橋～堅志田→砥用中央
17:41,727401_7819_20251002,100_100130_1_20251002,1,砥用中央,宇土本町二丁目→山崎橋～堅志田→砥用中央
17:50,727301_7334_20251002,50_50120_1_20251002,1,三角産交,松橋駅→大口～三角病院→三角産交
17:50,727304_14491_20251002,50_50120_1_20251002,4,三角産交,松橋駅→大口～三角病院→三角産交
17:50,727303_12113_20251002,50_50120_1_20251002,3,三角産交,松橋駅→大口～三角病院→三角産交
17:50,727305_16880_20251002,50_50120_1_20251002,5,三角産交,松橋駅→大口～三角病院→三角産交
17:50,727302_9723_20251002,50_50120_1_20251002,2,三角産交,松橋駅→大口～三角病院→三角産交
17:50,727404_15417_20251002,154_154110_1_20251002,4,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
17:50,727405_17807_20251002,154_154110_1_20251002,5,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
17:50,727403_13028_20251002,154_154110_1_20251002,3,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
17:50,727402_10650_20251002,154_154110_1_20251002,2,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
17:50,727401_8260_20251002,154_154110_1_20251002,1,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
18:10,727405_17808_20251002,154_154110_1_20251002,5,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
18:10,727404_15418_20251002,154_154110_1_20251002,4,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
18:10,727403_13029_20251002,154_154110_1_20251002,3,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
18:10,727402_10651_20251002,154_154110_1_20251002,2,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
18:10,727401_8261_20251002,154_154110_1_20251002,1,八代市役所前,５：松橋駅→鏡四つ角～大村→八代市役所
18:35,727407_5576_20251002,100_100140_1_20251002,7,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
18:55,727406_3806_20251002,100_100140_1_20251002,6,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
19:00,1_1550_20251001,15_17022_1_20251001,8,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
19:00,11_373_20251001,15_17022_1_20251001,5,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
19:10,2_574_20251001,15_17022_1_20251001,6,桜町バスターミナル,M6-3：松橋駅→城南→イオン→田迎→桜町バスターミナル
19:10,727405_17374_20251002,100_100140_1_20251002,5,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
19:10,727404_14987_20251002,100_100140_1_20251002,4,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
19:10,727403_12607_20251002,100_100140_1_20251002,3,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
19:10,727402_10217_20251002,100_100140_1_20251002,2,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
19:10,727401_7830_20251002,100_100140_1_20251002,1,砥用中央,松橋駅→堅志田～佐俣の湯→砥用中央
19:29,727405_17364_20251002,100_100130_1_20251002,5,砥用中央,宇土本町二丁目→山崎橋～堅志田→砥用中央
19:29,727404_14977_20251002,100_100130_1_20251002,4,砥用中央,宇土本町二丁目→山崎橋～堅志田→砥用中央
19:29,727403_12597_20251002,100_100130_1_20251002,3,砥用中央,宇土本町二丁目→山崎橋～堅志田→砥用中央
19:29,727401_7820_20251002,100_100130_1_20251002,1,砥用中央,宇土本町二丁目→山崎橋～堅志田→砥用中央
19:29,727402_10207_20251002,100_100130_1_20251002,2,砥用中央,宇土本町二丁目→山崎橋～堅志田→砥用中央
